"lagoslakeid","UID","mercury","atrazine","microcystin","ecoli","chla","tp","tn","secchi","DOC","conductivity","lake_huc12","neon_zoneid","lake_lon_decdeg","lake_lat_decdeg","lake_shorelinedevfactor","ws_zoneid","ws_area_ha","value.soil_clay_pct","value.soil_depthtobedrock_cm","value.soil_kffact","value.soil_orgcarbon_gperkg","nlcd_devsum_pct","ag_total","value.runoff_inperyr","P_Ag_Buffered","DMR_Metals_TWPE_lb_eq_yr","DMR_Organic_Enrichment_Disch","Number_of_CSOs","SNFA_MEAN","PIMPV","Manure_P_kg_ha","HUC12_Pop","lake_waterarea_ha"
342039,2010630,0.0473,0.25,0,0,1.49,366.39,2.881,0.95,31.44,4648.3,101303060602,8,-101.6427974,45.07731044,1.962601029,342039,978.7388,28.89051095,5007.980597,0.3346890337,29.66913056,1.956821314,71.54800184,0.5407574927,43.45316859,0,0,0,11.40377808,0.4948283545,0.5073646316,643.3788123,21.87408863
342398,2010179,0.0219,0,0.447,0,6.14,63.3475,2.75,1.3,27.17,3206.2,101301030505,8,-99.77118222,47.17329601,1.208405423,342398,584.9196,25.39816717,5056.415389,0.2894757074,76.79965239,3.782287823,31.01168512,0.1839315333,93.25619711,0,0,0,11.40801811,0.2639758003,0.03911696546,79.10167237,36.41036603
343492,2010552,0.075,0,0,2,3.29,16.42,0.289,3.3,3.55,816.4,101301052002,8,-100.7008666,44.64709591,20.6449597,343492,566961.1,35.78069973,4374.057896,0.3439958934,38.72038254,1.008618154,18.67925454,0.4194359684,92.17609013,0,0,0,0.9593263865,0.1012139914,0.01214596952,8.41368565,72847.30644
343711,2011019,0.0427,0,0,0,4.07,93.6675,1.776,2.1,19.93,5550.1,101303060304,8,-102.404402,45.46769693,3.359222781,343711,2747.811,25.94998022,3326.932439,0.3132445489,30.45647586,3.973791974,75.62325962,0.69447941,32.3551808,0,0,0,16.60329819,0.3166565808,0.4981509871,177.3724038,55.22427482
344150,2010265,0.0335,0.45,0,7.5,19.36,1174.063,7.475,0.49,49.74,3627.3,101301060602,8,-99.77572113,45.55623639,1.163910894,344150,199.9461,25.37815884,5077.370939,0.2938086636,62.22698556,4.693140794,50.09025271,0.3662545653,90.00379098,0,0,0,21.5284977,0.2411496804,0.3929251021,34.3591272,9.802654636
344255,2010210,0.0358,0.03,0,0,1.58,118.25625,3.038,1.9,27.19,4249.3,101301030405,8,-99.41640506,46.89266176,2.081709514,344255,240.8858,27.82548938,6665.206997,0.305223099,87.07996668,1.949756281,20.35995501,0.3035979928,98.5316515,0,0,0,9.014109612,0.3276486686,0.0334441897,69.23155745,15.91415967
345199,2011240,0.0411,0.05,0,6.3,4.6,19.8625,0.39,1.1,3.75,886.1,101401011404,8,-99.23805974,43.44098287,10.59173921,345199,2608418,29.67708872,5332.21759,0.3359470291,35.51537165,1.432315639,16.49442798,0.9181997016,94.63394343,0,0,0,2.723670006,0.08514523383,0.06229578368,50.14819134,33251.77436
345901,2010784,0.0685,0.08,0,1,33.97,275.62375,1.423,1,13.01,1125.6,101401021803,8,-100.4098036,44.14706622,1.473918671,345901,1208.243,43.20451498,3980.272016,0.3603054682,39.19237073,1.884964983,9.007599464,0.6104741408,86.8309588,0,0,0,2.313526869,0.1832774317,0.02993469467,11.01153196,4.383478273
346238,2010649,0.04,0.1,3.47,68.3,29.77,40.45375,36.375,0.8,23.92,6152.1,101401020903,8,-101.1494765,43.88807983,2.033539254,346238,1517.655,37.8742515,4839.304737,0.3600000143,33.49291516,4.612557064,34.64160787,0.7285985553,73.86440221,0,0,0,8.268159866,0.5025242929,0.5024511645,7.334697854,20.23485755
347275,2010202,0.0536,0.08,8.02,3,59.36,255.39,2.8,0.3,10.78,462.2,101401030301,8,-99.31403856,44.47717521,2.056851286,347275,1310.123,29.63750086,5566.761289,0.3004763329,68.10619287,1.525878067,13.65729603,0.2965196815,85.18575989,0,0,0,7.612735271,0.1952713863,0.188738801,53.00823006,4.554785302
348146,2011184,0.0597,0.06,0.85,0,28.13,133.41875,2.713,0.85,21.05,437.7,101500041102,8,-100.5299744,42.50470179,1.269825964,348146,458.3086,13.82799501,14845.38748,0.1700000018,39.45424293,2.554027505,0,3.775787679,96.64902998,0,0,0,0.7552041411,0.05907132682,0.07506403841,12.56528451,14.18137891
348357,2010511,0.0595,0.14,1.52,76.3,152,266.781,7.45,0.2,46.71,1062.9,101500041103,8,-100.5247706,42.55824502,1.174009837,348357,52.76708,15.02956522,14307.39652,0.1700000018,36.41913043,4.384485666,0,3.679041507,92.43697479,0,0,0,0.2286602557,0.1360520186,0.02869839867,15.62627674,9.112923229
348700,2010258,0.0244,0,0,1,6.12,35.115,0.564,3.7,5.45,395.9,101500020608,8,-103.0922179,42.45921692,2.590155474,348700,320100.6,17.32318686,7164.748009,0.228191476,19.99318691,0.8029768624,4.190830713,0.5804794714,84.8425518,0,0,0,3.714917183,0.1422488366,0.1490191742,19.83546579,511.1149174
348933,2010583,0.0078,0.11,9.76,1,220,428.63125,9.25,0.2,41.96,635.7,101500041102,8,-100.4941498,42.49988908,3.753538966,348933,1043.846,17.53458368,12878.17728,0.1076559003,46.89690598,0.4145793746,0,3.775787679,96.64902998,0,0,0,0.7552041411,0.05907132682,0.07506403841,12.56528451,383.3938226
349096,2010241,0.0206,0.11,0,0,29.44,141.72375,2.354,23.7,19.44,454.1,101500040701,8,-100.6788027,42.55147381,1.437985826,349096,466.3245,14.3520201,15146.87783,0.1700000018,46.98028223,0,0,3.840192238,86.83544304,0,0,0,0.5262761116,0.1234859776,0.04221186999,7.146057458,8.295948615
349276,2010255,0.0334,0.06,0,0,7.37,61.85125,1.828,1.4,17.3,250.8,101500031602,8,-102.0382948,42.92196228,1.327666816,349276,2476.569,19.9482079,12562.14154,0.1619567068,36.2296153,0.0617485743,0,1.107215993,81.10722371,0,0,0,6.661585808,0.271845771,0.4269678659,41.09243494,60.73776275
349348,2010993,0.0566,0.21,0,1,2.41,121.2875,1.388,3.02,16.07,434.7,101500010102,8,-99.61948897,43.20153885,2.748207823,349348,5846.544,21.60646593,4749.406047,0.2058634505,42.69914014,2.783251232,14.83528325,1.116586523,86.50827504,0,0,0,14.16661358,0.2102271944,0.3278913736,27.73956319,35.00475585
350080,2010374,0.0595,0.19,0.398,0,6.93,260.01625,2.046,1.8,20.15,2541.1,101600050201,8,-97.67275448,45.45704574,1.643287529,350080,194.3692,27.86813187,6654.754246,0.2775311601,93.08191808,0.6922011998,34.01015228,0.5676800091,94.14276517,0,0,0,20.26115799,0.156483466,0.3022114916,98.5071125,22.9507639
350403,2010227,0.052,0.04,0.136,0,14.24,98.95375,2.179,0.6,15.12,1567.9,101600020401,8,-99.23166953,47.13188301,1.286257245,350403,496.5002,31.67824601,8088.555049,0.3098479111,81.35497342,3.367734927,13.32609089,0.2738641899,94.55872108,0,0,0,7.896708012,0.286832816,0.03052998307,70.05830553,21.45981245
351263,2010800,0.0546,0.03,0,2,7.94,46.71625,1.069,2.1,10.67,1240.3,101600040504,8,-98.87944602,46.03515809,1.579980357,351263,112.4237,26.55042017,7104.268908,0.2812620579,78.81680672,2.652733119,16.15755627,0.3538285232,41.09798248,0,0,0,31.5662117,0.2020034654,0.2286614567,24.10090489,9.776309593
351297,2010798,0.0675,1.05,0.403,3,3.46,1578.888,1.528,1.8,13.78,1489.5,101600080108,8,-98.75279237,45.46201099,4.091288771,351297,26305.04,22.8143837,4960.888541,0.3036424114,51.71472527,2.576868067,76.60596604,0.2011446767,61.08685264,0,0,0,51.1717186,0.339997786,0.6851022733,226.9636142,18.33589211
352423,2011017,0.0384,0.04,0,5.2,2.29,32.64,2.179,23.7,24.14,835.5,101600031504,8,-97.20948669,45.60820851,1.071506972,352423,30.45496,26.24404762,6210.693452,0.2700000107,82.55059524,0,0,0.9184831392,94.28362244,0,0,0,2.924963713,0.1746379757,0.1491455485,155.6860753,7.654150581
353371,2010579,0.061,0.05,0.717,0,137.71,291.06125,6.375,0.3,29.06,1931.5,101600040502,8,-98.8906119,46.11107745,1.646167037,353371,207.2307,29.61217304,7508.88833,0.2886085756,78.3415493,4.464672735,24.7941049,0.3910257856,49.74919218,0,0,0,26.51102448,0.2239453853,0.1912035197,49.82178304,28.42933563
354674,2010410,0.0474,0.06,3.775,7.5,74.67,593.275,4.888,23.7,32,2591.2,101600020503,8,-99.07959388,47.06817316,1.106275612,354674,252.1449,29.60271845,7741.084272,0.3100000024,90.6,2.945351313,23.81121363,0.3258937967,70.78228087,0,0,0,20.26036453,0.1985075227,0.08093842005,17.28857038,18.5251155
355124,2010587,0.0383,0,92.7,3.1,86.88,239.6025,3.65,0.33,20.64,1626,101600031504,8,-97.34215661,45.63894164,1.179493606,355124,82.96355,28.04965358,7167.726328,0.2700000107,78.34988453,0.8686210641,34.5276873,0.9184831392,94.28362244,0,0,0,2.924963713,0.1746379757,0.1491455485,155.6860753,29.38645605
355465,2010264,0.0551,0.03,0,0,5.26,22.21375,0.8,2.6,8.29,409.8,101702010205,8,-97.26428374,45.4417003,1.950648167,355465,5397.677,24.92317084,5883.332412,0.2669267813,78.70017804,2.949513139,11.32953181,0.9350367841,87.39759456,0,0,0,7.087409973,0.1639188177,0.101672098,351.2010542,878.1571933
355486,2010320,0.0411,0.17,0,0,6.4,241.0625,1.551,2.1,15.96,1724,101702010401,8,-97.77095447,45.03046633,1.664976098,355486,323.6608,26.89454545,5382.613636,0.2838101978,79.51121212,0.6679654885,51.68382967,0.5647959545,91.23155839,0,0,0,19.17184448,0.2168583114,0.4207328895,178.7955077,14.26085323
356001,2010362,0.0437,0.1,0.372,5.2,73.2,170.29125,2.618,0.3,12.02,862.1,101702010902,5,-97.17953636,44.86900747,1.661615374,356001,5647.051,24.41833506,6176.78418,0.2927902734,72.76546758,10.82192436,70.02056006,0.997389463,67.77137017,0,0,0,44.94791031,2.481495741,0.963774669,1833.128523,1133.648888
356004,2010421,0.0405,0.18,2.305,0,66.86,181.4875,4.215,0.45,29.65,6663.3,101701010302,8,-98.08078883,43.08002134,1.167938563,356004,287.0561,26.78113936,4256.503058,0.2875203559,46.8918571,5.510331872,71.16468378,0.794601599,36.64261696,0,0,0,58.85200119,0.2035994067,1.286340077,77.64897319,23.06394643
356227,2011183,0.0556,0.12,2.67,6,287.5,473.0925,8.875,0.2,26.72,1242.5,101702010101,8,-97.25432388,45.24639595,1.979526502,356227,661.3364,25.30826106,5793.439073,0.2807874449,71.7127826,1.999184007,49.99320005,0.9566886692,69.01570853,0,0,0,24.05280113,0.5424410822,0.5447514707,378.2182926,54.08668142
356262,2011125,0.0542,4.29,0,5.2,82.4,300.42625,4.825,0.5,19.32,3400,101701021001,5,-97.05890646,43.57444527,1.099595303,356262,71.64429,26.77083333,7592.342448,0.3199999928,44.44401042,2.389937107,90.81761006,0.9383806726,19.61847553,0.05153862537,5183.290803,0,89.92552185,0.5513211581,1.284361609,1833.049591,21.19571236
356517,2010879,0.0345,0.04,2.099,1,25.71,134.55875,2.188,0.9,12.84,387,101702010205,8,-97.2632908,45.45849326,1.930262094,356517,306.4749,25.29757992,6488.459516,0.2700000107,84.41051688,2.456140351,20.58479532,0.9350367841,87.39759456,0,0,0,7.087409973,0.1639188177,0.101672098,351.2010542,12.06514409
356843,2010392,0.0593,0.19,0,3.1,7.98,223.11,1.326,1.12,11.24,2097.6,101702021107,5,-97.11658519,44.3278709,1.233299141,356843,942.2729,29.29412331,6040.049133,0.3000000119,68.46175337,7.923157794,73.51619994,0.9670255722,69.26135288,0,0,0,34.12693024,0.566559512,0.4827101996,143.0174913,23.33713013
357823,2011320,0.0407,0,2.049,0,2.06,40.15,2.07,3.9,37.94,12534.5,101800100402,14,-105.8618551,41.23767633,1.536169147,357823,961.4902,21.3512927,6122.376675,0.2711472343,22.41328553,0.653961136,0,0.2270304154,88.91239949,0,0,0,0.1535938233,0.0214155716,0.002637457653,63.64986355,135.5930992
358180,2010479,0.0015,0.04,0,0,0.92,21.2175,0.428,23.7,3.55,992.1,101800090907,9,-103.1099845,41.67760414,2.066129592,358180,25.72676,23.3180212,2801.134276,0.25,37.02120141,47.42268041,0,1.056796148,79.76736566,0,9532.632076,0,19.41657448,1.074054222,1.688022539,1840.252235,19.64764499
358471,2010438,0.0275,0,0,1,3.56,24.72125,0.591,3.2,5.61,639.8,101800090804,8,-103.4935246,41.93341974,1.536805537,358471,981.4256,17.59528112,2393.854317,0.2243157167,26.91315261,12.32801321,4.797284902,0.5912481122,35.75648481,0,0,0,38.66394806,0.9812002462,1.893102278,392.242705,792.4803824
358695,2010471,0.0369,0.03,0.59,4.1,192,358.63375,4.088,0.23,19.48,412.1,101800091404,8,-102.6215592,41.89320254,1.982437063,358695,419.9353,14.75474648,9296.955551,0.150000006,23.72771946,0,0,1.755862302,100,0,0,0,1.605355024,0.08954898949,0.07061412807,15.22594581,14.42469031
358948,2010436,0.0264,0.03,0,0,34,147.74125,3.256,0.25,32.64,1182.5,101800091506,8,-102.5216055,41.78680387,1.200819039,358948,1955.738,15.46858542,8938.032339,0.1547216393,31.62408759,0,0,2.049990154,90.52567237,0,0,0,0.09424941987,0.2067845567,0.002661450612,2.505764766,15.83214304
359518,2010645,0.0211,0,2.48,7.5,144.5,377.02,3.394,0.25,13.73,3020.2,101900050708,9,-104.9476664,40.22363503,2.218417677,359518,61132.31,15.84367476,2025.47791,0.2784205011,107.0157398,2.045566638,3.919319813,1.511172639,30.22742492,0,1122.965908,0,32.1921463,4.024512404,11.49733782,3547.914164,70.83812389
359874,2010629,0.0314,0,0,2,5.5,22.1475,0.696,3.7,5.34,743.1,101900020901,12,-105.0428281,39.57398352,1.588286854,359874,17.6774,24.37349398,4035.704819,0.2899999917,71.95180723,5.555555556,0,1.711935415,59.5154185,987.1024391,103900.4233,0,1.061029315,28.96248704,0.02423660841,145760.0425,18.66049193
360271,2010440,0.0592,0,0,0,3.04,24.87625,0.428,3.6,3.65,146.3,101900060604,9,-105.1263674,40.33729293,1.698644201,360271,47816.93,14.68846302,1728.77797,0.2715791684,113.1001348,2.116554487,0.2356537321,1.789643148,55.36313285,0,0,0,10.26963806,10.03098466,0.6986419254,21010.49042,185.1672188
360347,2010556,0.0419,0,0,0,3.59,14.26875,0.338,2.1,4.7,519.1,101900050604,9,-105.1122505,39.99487902,1.07028286,360347,28.36168,24.8762215,3172.723127,0.25,41.03583062,76.4516129,1.612903226,1.925197347,37.19645791,80.56953519,11294.28074,0,14.7414875,19.05301462,1.578280223,32334.41015,19.31831256
360902,2010636,0.188,0,0,1,3.89,9.825,0.456,1.8,5.22,528.9,101900020904,9,-105.0696505,39.67518886,1.337497845,360902,15.04046,25.2688172,2927.677419,0.28140351,60.39784946,59.64912281,0,1.809017838,30.37735849,657.591379,154096.6554,0,0.01728660613,42.26954204,0.001296380008,367687.3565,23.74954731
361181,2010722,0.152,0,0.304,0,23.85,25.71,0.711,2.1,3.39,455.3,101900030402,9,-104.9463997,39.84239268,1.478066181,361181,9.22722,25.07070707,3773.737374,0.2899999917,46.2020202,72.11538462,0,1.459359128,69.00899649,1597.959034,255301.0718,0,3.68559432,29.05701632,0.007260365279,176438.1095,9.702780029
361292,2010591,0.027,0,0,3.1,4.76,19.81875,0.244,1.9,3.35,258,101900050704,9,-105.2219496,40.07832735,1.334810537,361292,40984.85,14.20644403,1800.365415,0.2445286383,122.0922867,2.742337135,0.5230819231,2.528678128,39.23799064,0.4424223008,5545.101841,0,16.83925247,6.117127671,0.2220522389,14277.95998,217.1460906
361293,2010622,0.016,0,0,6.3,4.72,14.06375,0.456,2.5,6.73,500.1,101900060605,9,-105.0335272,40.43357467,2.000040727,361293,705.7489,22.32400746,3450.018918,0.2219361082,23.79616307,30.79175153,33.68126273,1.370164752,52.02683753,499492.1501,145431.165,0,13.30148029,18.79188995,0.8646858074,56110.12216,656.6837957
361330,2010861,0.0693,0,0,5.2,6.55,12.03215,0.184,23.7,0.91,27.7,101900050101,12,-105.5964669,40.08793342,1.183689378,361330,748.6854,12.80459467,650.2677581,0.2990620891,172.1759968,0,0,19.34030883,0,0.007473497417,0,0,0.01195838954,0.1885900302,0.0001368238718,174.9356018,5.456057616
361422,2011233,0.0184,0,0,0,15.2,47.865,0.87,0.8,7.3,1202.8,101900071002,9,-104.9995733,40.52694439,1.335372078,361422,50.83087,24.78884462,1533.988048,0.3016312036,25.62948207,23.40425532,38.65248227,0.9369510102,50.15555385,111.1099828,21094.54093,0,10.89280415,18.36559457,0.7607765165,87427.42884,15.49558086
361688,2010381,0.0413,0.18,0,6.3,50.4,89.06375,1.586,0.86,8.22,633.3,102002030402,5,-96.95108514,40.97897903,2.544642892,361688,421.4646,26.83781477,5582.673069,0.3215364889,47.83141272,2.368758003,15.47161758,3.213712488,64.46498583,0,0,0,22.39173889,0.4589977981,1.716589739,379.929832,4.261085511
361733,2010527,0.0142,0.12,0,1,30.4,47.36,0.796,0.6,3.34,499.6,102002020105,5,-96.35174555,41.08904989,2.793172273,361733,60.4009,22.95169946,3446.076923,0.2199999988,42.76386404,8.779761905,2.529761905,4.630136019,56.03251207,0.0219330909,116.18145,0,23.61804962,1.757615361,0.5175521544,376.585459,64.88909263
362123,2010357,0.0411,7.4,0.544,7.5,85.28,279.9625,1.8,0.45,7.95,345.9,102002030303,5,-96.7883615,40.72899336,2.326295662,362123,2155.299,28.72591474,4761.925101,0.3467967975,52.2217187,3.432007014,58.11448374,3.99310556,66.84792266,0,354.55518,0,45.6112442,1.522789416,0.7305470013,991.0049287,74.68557002
362866,2010437,0.0224,0.18,0,1,21.6,95.695,1.679,0.71,9.34,1623.3,102001010507,9,-100.067358,40.87651586,2.057026586,362866,20.39707,19.7826087,12572.52174,0.2574782537,31.16956522,32.17391304,0,0.7062201271,60.96188141,0,116970.3304,0,53.53709793,2.729951886,6.674404961,4375.959048,11.05292495
363003,2010369,0.0472,5,0.214,1,59.8,290.5725,1.843,0.55,10.71,257.4,102002030101,5,-96.84494069,40.58020769,1.478987148,363003,2007.793,28.54142755,4889.799991,0.3251870924,48.31043759,3.988348644,72.48487564,3.930004377,63.7470779,0,0,0,44.87641144,0.544315556,0.7302756165,367.6694264,51.8674801
363086,2011372,0.0944,0.03,0,6.3,22.21,120.05,0.879,0.85,6.28,960,102001010305,9,-100.6282142,41.0873274,1.319429659,363086,80.88962,17.92341842,10639.40178,0.2555826806,48.70477248,12.98557159,3.107658158,1.003029214,63.85280166,0,0,0,51.5150795,0.6252846425,1.758278043,442.2251352,6.69037723
363282,2010530,0.0164,0.51,0.345,7.4,114.19,186.713,2.301,0.3,4.1,594.3,102002020103,5,-96.47574938,41.38292332,3.640368262,363282,88.6858,24.85821697,3323.295381,0.1011752773,56.63909774,46.50455927,2.33029382,4.049033132,52.58766399,0,70264.17231,0,28.5013752,2.902141544,0.5197082062,1793.23657,45.85351594
364653,2010542,0.0304,0.23,2.57,0,178.88,695.319,14.15,0.3,163.41,2910,102100060501,8,-100.567253,42.44676528,2.363218369,364653,949.4134,11.28811947,15783.05194,0.1700000018,33.71949016,0,0,3.843433302,100,0,0,0,0.2902620435,0.09491737031,0.01487947723,8.886743853,31.41301767
364839,2010588,0.0044,0,0,80.1,27.2,295.09,1.066,0.5,2.3,148.9,102100100302,8,-98.65561065,41.76242251,1.462724525,364839,83324.97,12.55720739,16244.27438,0.157963608,30.76272085,0.5517140074,3.28684592,2.647913922,89.43732248,0,0,0,9.591464043,0.2592913501,0.8029908171,186.231801,14.23899553
364887,2010628,0.0379,0,0,0,10.61,42.47125,0.723,0.6,1.85,212.5,102100030601,9,-98.89927096,41.32049482,5.11567986,364887,8779.78,20.8706308,14819.30443,0.3826613569,39.3522757,3.718927784,21.97632105,1.810714619,37.77929465,0,0,0,13.18363094,0.5841539332,0.5648843779,153.2475226,985.2449089
364942,2010529,0.075,0.05,1.165,3.1,77.68,507.90125,5.188,0.25,23.95,309.9,102100060104,8,-101.243925,42.35094772,2.436751507,364942,475.5681,12.52118644,21326.17938,0.150000006,29.07465698,0,0,3.77765246,0,0,0,0,0,0.04385699199,0,3.484240019,27.70161968
365182,2011207,0.0436,0.13,0.919,0,9.87,709.265,2.23,23.7,13.88,189.2,102100060502,8,-100.6474643,42.45222217,1.593804263,365182,156.8591,18.95182211,13101.56578,0.1679839656,39.71772699,0,0,3.838908462,99.89909183,0,0,0,1.555419803,0.09227130988,0.1299426415,14.99158641,73.08275714
366579,2010240,0.0623,0.17,3.5,3,28.48,103.4325,2.284,0.4,19.96,467.4,102200010901,8,-98.56607893,42.10992328,2.025025793,366579,554.4639,15.51392405,12820.40827,0.1764214153,32.77198312,2.312419146,17.23803364,3.01785602,82.73438748,0,0,0,21.87438202,0.07450092973,2.001486252,40.57169961,71.25317868
367586,2010386,0.0303,0.99,0.925,0,140.54,183.7275,1.816,0.5,6.57,648.7,102500150308,9,-99.25560268,40.05813828,3.350527814,367586,2023197,21.1211583,6345.282348,0.3341018095,28.25208511,3.164421456,54.41468708,1.067496419,80.42396433,0,0,0,11.98263836,0.2892401594,0.2621326855,21.14709184,5188.750196
369860,2010395,0.0119,0.75,0,0,4.69,35.5175,0.838,1.1,7.37,3031.1,102600090704,9,-98.5567585,38.94015332,4.836567312,369860,486907.1,25.28529341,2526.577016,0.3301028683,29.78324928,3.065722465,41.39841749,1.704117959,64.02836879,0,0,0,3.29253459,0.6139069835,0.02091830969,58.4613713,3175.255141
373126,2010340,0.0345,0.09,0.145,5.2,7.62,22.6925,0.398,1.1,3.41,498.2,102701040604,5,-94.80330954,38.9839422,2.09103979,373126,698.5354,27.86263736,3016.004055,0.3387888192,63.00235479,52.0422626,18.68315939,8.88291789,40.83822636,126.6378553,56720.72313,0,11.05369568,25.57051512,0.2788182903,41268.095,47.26466725
373647,2010217,0.0456,0.95,0.37,1,8.32,17.9125,0.693,1.6,5.2,365.4,102701020902,5,-95.62779674,39.00377535,3.192494686,373647,2199.267,27.96764118,3689.029902,0.3552948446,43.81301016,25.70691983,57.80987846,7.453361256,58.25625214,725.4981591,0,0,11.7401762,18.42275489,0.08111445154,45167.05602,154.7205187
373785,2011490,0.0308,0.4,0,78.5,3.54,1365.019,2.036,0.02,6.51,111.8,102702070205,5,-97.29006567,40.10818215,2.110840681,373785,447.0324,28.80930326,4451.831857,0.3371768085,33.38884414,3.544099879,59.46435763,3.465274312,42.93352601,0,0,0,57.33095169,0.3533859537,1.393850979,88.26800542,10.64090988
374879,2010222,0.031,0.16,0.177,5.2,19.71,118.22875,1.051,0.2,5.5,395.8,102901010301,7,-95.73665182,38.46552364,1.670980632,374879,610.5865,31.08924315,2193.283224,0.3799999952,47.46677592,9.159181269,46.3407451,7.566372181,73.56257872,0,0,0,18.99255943,1.02864012,0.1735824094,145.5079532,12.3434805
377502,2010245,0.0151,0,0,6.3,80.4,153.62625,1.67,0.1,5.37,357.4,110300150301,5,-98.26042766,37.65522675,1.735489567,377502,978.4228,15.79863858,2428.331432,0.2346575342,49.25931377,3.659097178,32.32508964,2.626190139,34.79513444,0,0,0,32.68806839,0.2679254048,0.1655345306,110.1120871,60.01980259
377826,2010254,0.0424,0.03,0,4.1,5.41,38.42,0.751,1.6,5.81,568.8,110300130106,5,-97.39946367,37.65576301,1.528030433,377826,118.9156,21.47126437,2135.819157,0.2269916213,43.5908046,76.31378522,0.9900990099,4.839777764,70.22892927,490.3826748,1026217.77,0,2.981569767,37.63022191,0.02291899066,91589.43068,7.644377108
